,AD,AL,AT,AZ,BA,BE,BG,BY,HR,CY,CZ,DK,EE,FI,FR,DE,GR,HU,IE,IT,LV,LT,LU,MT,NL,PL,PT,RO,SK,SI,ES,SE,GB,GE,IS,KZ,LI,MD,MC,NO,RU,SM,RS,CH,TR,UA
2020-11-21,49.0,565.0,5151.0,2735.0,697.0,1258.0,1123.0,1564.0,3308.0,187.0,3191.0,1009.0,349.0,469.0,17881.0,8819.0,1498.0,3334.0,318.0,34767.0,116.0,1134.0,602.0,80.0,5358.0,17856.0,4714.0,9685.0,231.0,1024.0,7243.0,4492.0,12533.0,3958.0,15.0,760.0,14.0,1252.0,1.0,288.0,24581.0,1.0,4995.0,2573.0,12263.0,14580.0
2020-11-22,48.0,795.0,2437.0,3196.0,547.0,585.0,3146.0,1483.0,1973.0,304.0,1508.0,1187.0,232.0,423.0,13157.0,15074.0,1387.0,3929.0,250.0,28337.0,457.0,1339.0,173.0,133.0,5181.0,10141.0,3573.0,5837.0,1021.0,470.0,4620.0,2422.0,11895.0,3128.0,3.0,698.0,31.0,477.0,1.0,279.0,25173.0,0.0,5067.0,1872.0,12748.0,12079.0
2020-11-23,47.0,744.0,4609.0,2187.0,1186.0,3944.0,4382.0,1471.0,2323.0,252.0,4379.0,1326.0,204.0,297.0,4452.0,19408.0,2131.0,3806.0,219.0,22930.0,580.0,2391.0,372.0,116.0,3947.0,10141.0,4100.0,4207.0,1811.0,1302.0,9158.0,3877.0,19024.0,3071.0,15.0,924.0,27.0,1215.0,4.0,610.0,24326.0,26.0,6842.0,5434.0,13444.0,10945.0
2020-11-24,77.0,644.0,5740.0,3646.0,1589.0,2865.0,3712.0,1496.0,3603.0,254.0,5861.0,1313.0,383.0,353.0,9155.0,22046.0,2151.0,6360.0,257.0,23232.0,898.0,2101.0,614.0,152.0,4910.0,15360.0,5292.0,7753.0,1953.0,2226.0,10958.0,5674.0,16677.0,3801.0,8.0,988.0,22.0,1570.0,7.0,415.0,23675.0,38.0,7579.0,4433.0,14112.0,12287.0
2020-11-25,106.0,656.0,5389.0,3469.0,924.0,2669.0,3568.0,1563.0,4009.0,220.0,4929.0,1255.0,413.0,363.0,16282.0,22763.0,2018.0,6393.0,307.0,25853.0,637.0,2377.0,771.0,96.0,4468.0,16846.0,5709.0,9739.0,1849.0,1766.0,10021.0,6066.0,16813.0,4780.0,13.0,974.0,30.0,1691.0,6.0,513.0,25487.0,22.0,7606.0,4293.0,13545.0,13882.0
2020-11-26,76.0,645.0,5018.0,3705.0,1179.0,2412.0,3327.0,1621.0,4080.0,310.0,4050.0,1308.0,370.0,496.0,13563.0,20142.0,1981.0,6268.0,205.0,29003.0,753.0,2123.0,534.0,108.0,5751.0,17059.0,5191.0,9005.0,1527.0,1609.0,9648.0,6903.0,14761.0,4472.0,22.0,1010.0,17.0,1246.0,3.0,477.0,27543.0,40.0,7780.0,3950.0,29132.0,15331.0
2020-11-27,0.0,545.0,4236.0,3712.0,1279.0,2724.0,1792.0,1691.0,3987.0,248.0,4463.0,1151.0,374.0,618.0,12459.0,14940.0,1747.0,6819.0,243.0,28352.0,414.0,1916.0,563.0,143.0,4465.0,15183.0,4584.0,8499.0,1100.0,1583.0,9928.0,6462.0,14555.0,4426.0,23.0,990.0,6.0,1712.0,4.0,447.0,27100.0,32.0,7041.0,4067.0,29845.0,16218.0
2020-11-28,102.0,835.0,3737.0,4212.0,564.0,1001.0,739.0,1684.0,2919.0,152.0,2668.0,1173.0,355.0,541.0,12580.0,8784.0,1193.0,5595.0,299.0,26323.0,100.0,1200.0,564.0,121.0,5565.0,11483.0,4040.0,8134.0,196.0,1106.0,5492.0,3825.0,11086.0,3216.0,17.0,837.0,16.0,1165.0,1.0,236.0,26683.0,23.0,6179.0,2310.0,30103.0,16294.0
2020-11-29,33.0,557.0,2390.0,4170.0,627.0,556.0,2814.0,1639.0,1830.0,182.0,1074.0,1531.0,256.0,322.0,9784.0,13294.0,1044.0,3951.0,303.0,20648.0,612.0,1269.0,139.0,102.0,4572.0,5734.0,4476.0,5554.0,1254.0,428.0,3415.0,2753.0,10851.0,3759.0,8.0,757.0,11.0,347.0,1.0,228.0,26338.0,3.0,6224.0,1691.0,29281.0,12978.0
2020-11-30,45.0,832.0,3373.0,2981.0,1184.0,3286.0,3475.0,1572.0,2900.0,318.0,3573.0,1712.0,188.0,283.0,4005.0,19217.0,2199.0,4136.0,254.0,16377.0,690.0,2242.0,451.0,126.0,4038.0,9066.0,3251.0,3826.0,2043.0,1292.0,7441.0,3480.0,18197.0,4033.0,21.0,1002.0,33.0,1499.0,7.0,448.0,26402.0,38.0,7999.0,5267.0,31219.0,9946.0
2020-12-01,52.0,705.0,3937.0,4426.0,1293.0,2682.0,3138.0,1689.0,3539.0,292.0,5181.0,1876.0,524.0,550.0,8083.0,23202.0,2185.0,6635.0,268.0,19350.0,930.0,2621.0,674.0,96.0,4908.0,13870.0,2976.0,4272.0,1982.0,2635.0,9515.0,5819.0,16684.0,4260.0,17.0,777.0,24.0,1717.0,5.0,362.0,25345.0,37.0,7919.0,4252.0,30110.0,12498.0
2020-12-02,62.0,782.0,3568.0,3942.0,1161.0,2598.0,3280.0,1701.0,4534.0,348.0,4561.0,1906.0,450.0,420.0,14064.0,24421.0,1882.0,6212.0,162.0,20709.0,686.0,2451.0,624.0,123.0,5594.0,14838.0,4055.0,4916.0,2184.0,1774.0,8916.0,6547.0,16676.0,5068.0,15.0,1044.0,15.0,1727.0,9.0,420.0,28145.0,27.0,7802.0,4423.0,31923.0,13141.0
2020-12-03,51.0,801.0,3655.0,4189.0,1254.0,2361.0,3614.0,1774.0,3955.0,290.0,4624.0,2017.0,470.0,540.0,12696.0,22253.0,1648.0,5525.0,263.0,23225.0,794.0,2870.0,651.0,103.0,5891.0,13230.0,4652.0,7661.0,2070.0,1795.0,8165.0,6986.0,15860.0,5450.0,14.0,992.0,17.0,1522.0,0.0,400.0,27403.0,42.0,7782.0,4319.0,32381.0,14496.0
2020-12-04,50.0,846.0,3591.0,4267.0,975.0,2549.0,2037.0,1896.0,4084.0,369.0,4747.0,1715.0,562.0,336.0,11221.0,15727.0,1383.0,6697.0,457.0,24099.0,526.0,2308.0,712.0,97.0,6529.0,12430.0,5040.0,8062.0,1269.0,1636.0,8436.0,7338.0,15834.0,4321.0,14.0,966.0,17.0,1728.0,7.0,382.0,28782.0,33.0,6903.0,4559.0,32736.0,15131.0
2020-12-05,45.0,840.0,2865.0,4323.0,739.0,1094.0,577.0,1878.0,2899.0,270.0,3313.0,1976.0,479.0,460.0,12923.0,10234.0,903.0,3870.0,298.0,21052.0,207.0,1425.0,531.0,139.0,6761.0,9175.0,3762.0,8072.0,552.0,1021.0,4966.0,4864.0,12893.0,2501.0,9.0,745.0,13.0,1078.0,1.0,252.0,29039.0,0.0,5809.0,2518.0,31896.0,13825.0
2020-12-06,34.0,695.0,2067.0,4356.0,437.0,596.0,2764.0,1796.0,1886.0,416.0,1112.0,2750.0,249.0,413.0,11022.0,16465.0,1250.0,2219.0,222.0,18887.0,584.0,1376.0,151.0,40.0,7094.0,4424.0,2763.0,5231.0,1949.0,480.0,3279.0,1803.0,13731.0,4673.0,9.0,688.0,4.0,860.0,3.0,262.0,28142.0,11.0,6557.0,1939.0,30402.0,11590.0
2020-12-07,43.0,753.0,2512.0,3086.0,1077.0,3347.0,3980.0,1649.0,2613.0,419.0,4252.0,3123.0,287.0,250.0,3411.0,22799.0,1324.0,3221.0,214.0,13720.0,712.0,3291.0,386.0,79.0,6119.0,8315.0,3705.0,3660.0,2564.0,1645.0,5242.0,3782.0,21585.0,4734.0,11.0,944.0,23.0,1709.0,7.0,500.0,26097.0,32.0,7818.0,5827.0,32137.0,8641.0
2020-12-08,35.0,752.0,2631.0,4387.0,1296.0,2710.0,3328.0,1851.0,4520.0,363.0,5856.0,3188.0,544.0,361.0,13713.0,27633.0,1675.0,5415.0,218.0,14842.0,890.0,3264.0,725.0,106.0,6544.0,12164.0,3670.0,7439.0,3125.0,2160.0,4051.0,7446.0,21065.0,4570.0,13.0,936.0,16.0,1766.0,7.0,392.0,26190.0,2.0,7804.0,4669.0,33198.0,10811.0
2020-12-09,28.0,873.0,2480.0,4403.0,1286.0,2749.0,3075.0,1939.0,4620.0,403.0,6417.0,3281.0,545.0,490.0,14595.0,29042.0,1533.0,6197.0,303.0,12756.0,680.0,3029.0,659.0,96.0,8709.0,13747.0,3523.0,7365.0,2166.0,1847.0,8440.0,8398.0,21909.0,4146.0,5.0,973.0,21.0,1715.0,2.0,453.0,27927.0,34.0,7393.0,5240.0,31712.0,12585.0
2020-12-10,46.0,802.0,3090.0,4219.0,940.0,2668.0,3097.0,1967.0,4396.0,424.0,5879.0,3293.0,359.0,840.0,13750.0,27250.0,1395.0,5047.0,304.0,16999.0,660.0,3758.0,505.0,121.0,8837.0,13105.0,4788.0,7067.0,3707.0,1813.0,10777.0,6693.0,22916.0,3907.0,18.0,927.0,23.0,1579.0,2.0,435.0,28585.0,40.0,6534.0,4637.0,30424.0,13371.0
2020-12-11,52.0,879.0,2835.0,4381.0,763.0,2885.0,1287.0,1975.0,4135.0,324.0,6210.0,3088.0,759.0,501.0,13406.0,20606.0,1194.0,4153.0,249.0,18727.0,629.0,2908.0,516.0,52.0,9122.0,11498.0,4512.0,6460.0,2190.0,1744.0,11339.0,7717.0,24390.0,2720.0,8.0,956.0,30.0,1459.0,9.0,403.0,28137.0,24.0,5679.0,4678.0,32106.0,13514.0
2020-12-12,50.0,788.0,2637.0,4268.0,811.0,1581.0,497.0,1961.0,3363.0,301.0,3655.0,3166.0,342.0,377.0,13947.0,12498.0,692.0,3470.0,429.0,19903.0,210.0,1380.0,446.0,101.0,9877.0,8978.0,3782.0,6333.0,505.0,830.0,6598.0,6538.0,19588.0,1337.0,10.0,764.0,27.0,795.0,0.0,256.0,28080.0,15.0,4995.0,2864.0,29136.0,12811.0
2020-12-13,44.0,661.0,2506.0,4451.0,344.0,735.0,2095.0,1853.0,1472.0,349.0,1998.0,3985.0,330.0,360.0,11533.0,19073.0,639.0,1893.0,264.0,17938.0,587.0,2083.0,182.0,49.0,8461.0,4858.0,2110.0,4435.0,2034.0,413.0,4247.0,3057.0,22266.0,3837.0,6.0,683.0,31.0,735.0,4.0,285.0,27328.0,35.0,4932.0,2086.0,26919.0,9176.0
2020-12-14,32.0,809.0,2741.0,3112.0,869.0,3805.0,2743.0,1911.0,2360.0,339.0,5179.0,4290.0,298.0,300.0,3063.0,26929.0,1199.0,2804.0,327.0,12030.0,1023.0,3397.0,348.0,112.0,6630.0,6908.0,3286.0,3252.0,3565.0,1542.0,9920.0,3534.0,35197.0,3487.0,6.0,930.0,32.0,1403.0,6.0,544.0,26689.0,43.0,5884.0,5915.0,29617.0,6451.0
2020-12-15,32.0,637.0,2758.0,4273.0,902.0,3200.0,1959.0,1838.0,3327.0,401.0,7915.0,4387.0,589.0,349.0,11532.0,31354.0,1185.0,2982.0,421.0,14844.0,1040.0,3451.0,595.0,60.0,11166.0,12447.0,4739.0,6171.0,3045.0,2125.0,12193.0,7001.0,34378.0,2981.0,8.0,947.0,40.0,1673.0,7.0,440.0,26509.0,0.0,5353.0,5166.0,32102.0,8416.0
2020-12-16,20.0,787.0,2389.0,4077.0,855.0,2753.0,2042.0,1834.0,3918.0,457.0,8265.0,3611.0,734.0,411.0,17615.0,31951.0,1153.0,4428.0,481.0,17572.0,892.0,3544.0,434.0,94.0,12778.0,11953.0,4403.0,5991.0,3991.0,1654.0,11772.0,8824.0,35427.0,2635.0,11.0,714.0,35.0,1590.0,15.0,450.0,28214.0,24.0,5129.0,4818.0,29718.0,10622.0
2020-12-17,53.0,580.0,1949.0,4124.0,794.0,2733.0,1739.0,1917.0,3272.0,410.0,7620.0,3130.0,657.0,358.0,18254.0,29758.0,874.0,4045.0,576.0,18236.0,870.0,3968.0,449.0,52.0,11956.0,10992.0,4396.0,5697.0,3151.0,1512.0,10992.0,9640.0,34438.0,2904.0,15.0,741.0,36.0,1441.0,15.0,431.0,28552.0,58.0,4910.0,4386.0,27515.0,12047.0
2020-12-18,41.0,538.0,2151.0,3962.0,643.0,2729.0,1002.0,1931.0,2752.0,419.0,8860.0,2754.0,564.0,354.0,15674.0,21693.0,901.0,2967.0,522.0,17992.0,643.0,2914.0,338.0,93.0,12224.0,11261.0,4090.0,5340.0,2061.0,1427.0,12222.0,7917.0,36419.0,1731.0,18.0,677.0,48.0,1218.0,8.0,475.0,28209.0,28.0,3888.0,4343.0,26410.0,12630.0
2020-12-19,17.0,461.0,1504.0,3705.0,482.0,1429.0,166.0,1944.0,1975.0,242.0,5366.0,2453.0,580.0,271.0,17565.0,13902.0,587.0,2141.0,766.0,16308.0,395.0,1757.0,424.0,88.0,12997.0,8593.0,3102.0,5158.0,1219.0,884.0,6938.0,5509.0,25590.0,824.0,22.0,681.0,32.0,629.0,5.0,309.0,28948.0,0.0,3534.0,2677.0,22195.0,11742.0
2020-12-20,25.0,422.0,1353.0,2961.0,216.0,635.0,1277.0,1893.0,766.0,286.0,3426.0,3099.0,284.0,309.0,12799.0,20298.0,525.0,1238.0,725.0,15104.0,1004.0,2310.0,91.0,108.0,11156.0,4633.0,2179.0,3350.0,2663.0,428.0,4385.0,3752.0,33066.0,3064.0,9.0,929.0,20.0,703.0,14.0,299.0,29350.0,41.0,3685.0,1955.0,20316.0,8325.0
2020-12-21,31.0,389.0,2096.0,1505.0,674.0,3308.0,1799.0,1858.0,1595.0,402.0,7985.0,2867.0,565.0,252.0,5797.0,28979.0,833.0,1894.0,961.0,10872.0,1145.0,3878.0,227.0,82.0,9822.0,7190.0,3126.0,2489.0,3687.0,1504.0,11020.0,5160.0,48192.0,2345.0,13.0,924.0,42.0,1021.0,14.0,621.0,28776.0,30.0,4080.0,5623.0,19103.0,6545.0
2020-12-22,36.0,503.0,2541.0,2284.0,674.0,2589.0,1615.0,1922.0,2763.0,477.0,10974.0,3075.0,665.0,303.0,11795.0,33969.0,935.0,3292.0,927.0,13318.0,1270.0,3655.0,399.0,70.0,10390.0,12363.0,4442.0,5009.0,2657.0,2129.0,13436.0,6595.0,46475.0,1972.0,19.0,910.0,59.0,1282.0,11.0,560.0,27250.0,25.0,4426.0,4606.0,19256.0,8513.0
2020-12-23,30.0,510.0,2843.0,2334.0,728.0,2356.0,772.0,1917.0,2233.0,433.0,14191.0,1472.0,696.0,367.0,14929.0,21143.0,870.0,2610.0,918.0,14522.0,666.0,2976.0,262.0,50.0,11494.0,9077.0,4064.0,5459.0,4046.0,2040.0,14537.0,11376.0,42936.0,1881.0,24.0,890.0,50.0,1222.0,16.0,587.0,29935.0,33.0,4091.0,4475.0,19650.0,10136.0
2020-12-24,57.0,553.0,1802.0,1850.0,593.0,1719.0,257.0,1893.0,1643.0,50.0,4389.0,1586.0,574.0,363.0,21634.0,13148.0,617.0,1198.0,1025.0,18040.0,399.0,1773.0,253.0,129.0,11495.0,5048.0,3585.0,4310.0,1041.0,1783.0,9996.0,5036.0,32392.0,1784.0,4.0,913.0,34.0,815.0,6.0,292.0,29018.0,12.0,3823.0,3048.0,18102.0,11490.0
2020-12-25,50.0,375.0,1283.0,1703.0,439.0,492.0,469.0,1916.0,350.0,25.0,2680.0,2684.0,448.0,201.0,20262.0,11543.0,262.0,698.0,1296.0,19037.0,511.0,1824.0,52.0,84.0,9815.0,3678.0,1281.0,3812.0,874.0,365.0,4820.0,2793.0,14419.0,1097.0,1.0,926.0,29.0,746.0,8.0,293.0,29258.0,0.0,3200.0,1721.0,17543.0,11035.0
2020-12-26,15.0,499.0,1157.0,1428.0,361.0,1098.0,332.0,1825.0,618.0,266.0,3048.0,2184.0,364.0,173.0,3093.0,9808.0,342.0,609.0,735.0,10431.0,508.0,1580.0,54.0,101.0,9005.0,3211.0,1718.0,1387.0,569.0,614.0,6433.0,2966.0,41110.0,538.0,14.0,760.0,23.0,359.0,2.0,466.0,28284.0,57.0,2693.0,2357.0,15118.0,7709.0
2020-12-27,54.0,318.0,1696.0,1519.0,220.0,530.0,337.0,1841.0,316.0,751.0,3803.0,3062.0,418.0,156.0,8822.0,15738.0,475.0,902.0,765.0,8913.0,838.0,2515.0,16.0,115.0,7398.0,7914.0,1898.0,2049.0,2095.0,517.0,5971.0,3208.0,48520.0,2012.0,5.0,757.0,29.0,569.0,4.0,425.0,27787.0,0.0,2559.0,2116.0,14205.0,6113.0
2020-12-28,44.0,574.0,2107.0,772.0,543.0,2641.0,1438.0,1816.0,1350.0,907.0,11045.0,2475.0,476.0,160.0,2960.0,27563.0,1045.0,1972.0,1545.0,8585.0,1367.0,3478.0,239.0,124.0,7518.0,12955.0,3626.0,2620.0,3041.0,1957.0,15129.0,7091.0,46409.0,1738.0,12.0,896.0,38.0,927.0,24.0,778.0,27002.0,51.0,3136.0,5035.0,15197.0,4385.0
2020-12-29,64.0,581.0,2964.0,1101.0,531.0,2270.0,1729.0,1957.0,1850.0,1031.0,16579.0,2768.0,965.0,283.0,11395.0,31055.0,942.0,2971.0,1720.0,11224.0,1861.0,3259.0,325.0,109.0,9449.0,13397.0,5490.0,4637.0,6315.0,2410.0,18993.0,8872.0,83090.0,1527.0,16.0,888.0,37.0,990.0,26.0,699.0,26513.0,0.0,3236.0,4463.0,15805.0,6988.0
2020-12-30,66.0,589.0,2702.0,1052.0,657.0,1980.0,1046.0,1923.0,2391.0,762.0,17147.0,1227.0,732.0,438.0,26457.0,19592.0,932.0,2764.0,1620.0,16202.0,711.0,2810.0,187.0,135.0,9664.0,11008.0,6588.0,4875.0,4965.0,2412.0,21109.0,10459.0,72161.0,990.0,4.0,870.0,31.0,977.0,22.0,639.0,27747.0,44.0,2932.0,4210.0,15692.0,7986.0
2020-12-31,68.0,407.0,2001.0,1064.0,501.0,1626.0,274.0,1939.0,1170.0,167.0,13348.0,1203.0,418.0,249.0,19927.0,10270.0,597.0,1410.0,1753.0,23477.0,314.0,1243.0,215.0,88.0,8169.0,6945.0,6928.0,4322.0,1736.0,1752.0,15594.0,6999.0,53946.0,342.0,4.0,846.0,24.0,440.0,10.0,434.0,27039.0,35.0,2074.0,3055.0,14380.0,9699.0
2021-01-01,49.0,268.0,1585.0,341.0,202.0,469.0,340.0,1902.0,255.0,627.0,3463.0,2046.0,379.0,296.0,19348.0,10022.0,262.0,1307.0,3394.0,22211.0,568.0,1424.0,21.0,85.0,8588.0,5739.0,2961.0,3938.0,1219.0,388.0,7662.0,2618.0,32482.0,417.0,0.0,721.0,14.0,436.0,16.0,346.0,26301.0,30.0,1907.0,1684.0,12203.0,9432.0
2021-01-02,26.0,447.0,1632.0,421.0,300.0,1051.0,171.0,1837.0,696.0,529.0,5006.0,1670.0,342.0,201.0,3466.0,8834.0,390.0,856.0,4961.0,11831.0,621.0,1190.0,81.0,148.0,7395.0,4432.0,3244.0,1194.0,636.0,725.0,10530.0,2530.0,61654.0,594.0,16.0,683.0,23.0,179.0,6.0,526.0,24150.0,0.0,1966.0,2727.0,11180.0,5038.0
2021-01-03,57.0,185.0,1885.0,803.0,183.0,732.0,1029.0,1869.0,361.0,665.0,6299.0,2479.0,391.0,168.0,12489.0,14303.0,427.0,870.0,6110.0,14245.0,824.0,2044.0,66.0,158.0,6632.0,7624.0,3753.0,3034.0,2989.0,744.0,9959.0,2754.0,56335.0,2316.0,21.0,730.0,19.0,436.0,10.0,447.0,23351.0,56.0,2715.0,2225.0,9877.0,4576.0
2021-01-04,59.0,660.0,2286.0,334.0,564.0,2907.0,1310.0,1273.0,1071.0,569.0,13029.0,1929.0,432.0,147.0,4022.0,27433.0,927.0,2047.0,5325.0,10800.0,1229.0,2795.0,160.0,224.0,6367.0,14151.0,5228.0,3130.0,4959.0,2501.0,22182.0,6982.0,77972.0,1800.0,10.0,771.0,31.0,612.0,30.0,938.0,24246.0,34.0,2653.0,5287.0,13695.0,4158.0
2021-01-05,40.0,725.0,2950.0,802.0,760.0,2625.0,1002.0,1854.0,1896.0,573.0,17491.0,1657.0,720.0,299.0,20489.0,27959.0,814.0,3068.0,7832.0,15378.0,1374.0,2298.0,281.0,164.0,7087.0,12054.0,8982.0,4729.0,2137.0,3354.0,30761.0,7546.0,66637.0,1612.0,20.0,869.0,30.0,950.0,31.0,795.0,24217.0,0.0,2882.0,4178.0,14494.0,5334.0
2021-01-06,0.0,697.0,2082.0,799.0,250.0,2302.0,867.0,1838.0,562.0,427.0,17917.0,1588.0,1085.0,331.0,25379.0,26110.0,510.0,2907.0,6503.0,20331.0,1237.0,1971.0,163.0,191.0,9673.0,8790.0,9112.0,5719.0,2980.0,2663.0,14626.0,5028.0,58784.0,537.0,20.0,907.0,10.0,423.0,40.0,710.0,23541.0,45.0,1787.0,3354.0,13830.0,6911.0
2021-01-07,141.0,673.0,1985.0,685.0,518.0,1810.0,753.0,1805.0,1098.0,466.0,15035.0,1432.0,784.0,223.0,21703.0,24531.0,717.0,2716.0,8227.0,18020.0,1170.0,1704.0,149.0,245.0,8111.0,10548.0,9470.0,4951.0,4072.0,2045.0,26806.0,7148.0,53187.0,2058.0,15.0,871.0,10.0,375.0,23.0,739.0,23652.0,22.0,2218.0,3177.0,12171.0,8997.0
2021-01-08,97.0,655.0,2286.0,532.0,459.0,1935.0,394.0,1767.0,1401.0,337.0,13203.0,1193.0,554.0,296.0,19814.0,16666.0,799.0,1778.0,4843.0,17533.0,616.0,1458.0,136.0,184.0,7329.0,9410.0,8868.0,4841.0,2973.0,1843.0,32909.0,5690.0,48105.0,1143.0,12.0,885.0,13.0,424.0,12.0,651.0,23309.0,56.0,1769.0,3055.0,11479.0,5676.0
2021-01-09,0.0,562.0,1540.0,633.0,254.0,1302.0,105.0,1833.0,646.0,339.0,8508.0,990.0,425.0,324.0,20177.0,8477.0,445.0,1419.0,6886.0,19978.0,331.0,632.0,104.0,133.0,6601.0,4622.0,6655.0,4403.0,860.0,752.0,19318.0,4735.0,40035.0,551.0,10.0,773.0,8.0,298.0,4.0,414.0,22851.0,0.0,1795.0,1686.0,9537.0,4846.0
2021-01-10,96.0,376.0,1386.0,601.0,125.0,808.0,620.0,1792.0,230.0,288.0,4351.0,1353.0,290.0,198.0,15944.0,13481.0,441.0,696.0,4926.0,18627.0,878.0,1207.0,42.0,240.0,5447.0,5569.0,5231.0,3082.0,2410.0,426.0,13949.0,2317.0,37174.0,1857.0,15.0,717.0,9.0,271.0,13.0,435.0,23315.0,0.0,2093.0,1296.0,9138.0,5011.0
2021-01-11,63.0,656.0,1687.0,176.0,442.0,2849.0,750.0,1731.0,759.0,259.0,9472.0,1261.0,335.0,200.0,3581.0,22584.0,841.0,1358.0,3052.0,12532.0,1255.0,1779.0,153.0,189.0,4939.0,9053.0,7690.0,1987.0,3576.0,1860.0,32541.0,4648.0,58592.0,1618.0,12.0,890.0,16.0,476.0,25.0,639.0,22934.0,17.0,2142.0,3467.0,10220.0,4288.0
2021-01-12,73.0,707.0,2138.0,519.0,468.0,2271.0,535.0,1972.0,1135.0,227.0,10847.0,1116.0,856.0,221.0,19753.0,24106.0,668.0,1926.0,3553.0,14242.0,950.0,1286.0,189.0,121.0,6086.0,9436.0,9897.0,3697.0,2923.0,2092.0,37401.0,5334.0,50647.0,1357.0,23.0,925.0,9.0,808.0,33.0,563.0,22850.0,15.0,2267.0,2611.0,9809.0,5116.0
2021-01-13,50.0,660.0,1646.0,474.0,343.0,2044.0,535.0,1967.0,980.0,241.0,10965.0,1007.0,630.0,324.0,23852.0,20397.0,595.0,1513.0,3913.0,15774.0,1084.0,1186.0,113.0,193.0,6498.0,7795.0,9967.0,4424.0,2729.0,1767.0,39007.0,6595.0,46509.0,1177.0,7.0,911.0,4.0,741.0,17.0,462.0,24763.0,29.0,1881.0,2491.0,9554.0,6409.0
2021-01-14,78.0,641.0,1531.0,380.0,320.0,2023.0,552.0,1941.0,715.0,244.0,8130.0,855.0,453.0,258.0,21228.0,18306.0,577.0,1438.0,3491.0,17246.0,1031.0,1146.0,143.0,175.0,6025.0,7412.0,10195.0,3525.0,2045.0,1478.0,38434.0,4743.0,43473.0,1236.0,8.0,1043.0,1.0,576.0,24.0,454.0,24715.0,11.0,1751.0,2239.0,8962.0,7925.0
2021-01-15,92.0,581.0,1543.0,349.0,462.0,2070.0,233.0,1933.0,763.0,202.0,9356.0,719.0,617.0,318.0,21271.0,13432.0,510.0,1241.0,3232.0,16146.0,567.0,777.0,135.0,141.0,5294.0,6055.0,10509.0,3353.0,573.0,1523.0,43010.0,4205.0,41451.0,780.0,1.0,1072.0,4.0,377.0,25.0,398.0,24092.0,9.0,1393.0,2158.0,8314.0,8199.0
2021-01-16,0.0,474.0,1317.0,402.0,180.0,1141.0,77.0,1924.0,379.0,157.0,5262.0,677.0,388.0,190.0,21406.0,6595.0,237.0,875.0,2946.0,16310.0,244.0,450.0,86.0,154.0,5581.0,3271.0,8754.0,3218.0,1060.0,572.0,25033.0,2160.0,31249.0,110.0,9.0,1020.0,6.0,214.0,11.0,267.0,23586.0,0.0,1317.0,1337.0,7550.0,7729.0
2021-01-17,45.0,292.0,1008.0,322.0,110.0,697.0,570.0,1899.0,174.0,162.0,2653.0,931.0,266.0,236.0,16642.0,9156.0,318.0,573.0,2117.0,12545.0,812.0,830.0,37.0,200.0,4782.0,4835.0,6027.0,2156.0,1909.0,293.0,18667.0,1250.0,29592.0,1550.0,8.0,1017.0,6.0,258.0,7.0,226.0,22857.0,28.0,1578.0,894.0,6436.0,5990.0
2021-01-18,111.0,586.0,1614.0,118.0,300.0,2936.0,544.0,1356.0,520.0,164.0,7713.0,914.0,600.0,168.0,3736.0,18461.0,537.0,976.0,1996.0,8825.0,1088.0,1215.0,85.0,187.0,4292.0,6919.0,10704.0,1509.0,2484.0,1690.0,35810.0,2111.0,45958.0,469.0,2.0,1252.0,10.0,394.0,28.0,446.0,21734.0,0.0,1688.0,2943.0,5862.0,3034.0
2021-01-19,114.0,670.0,1647.0,305.0,334.0,2344.0,482.0,1778.0,902.0,178.0,9647.0,776.0,610.0,217.0,23608.0,19474.0,511.0,1410.0,2485.0,10497.0,902.0,1248.0,227.0,151.0,5567.0,7152.0,13712.0,2745.0,2464.0,1698.0,42499.0,4732.0,40526.0,1137.0,4.0,1311.0,10.0,612.0,22.0,342.0,21152.0,18.0,1646.0,2334.0,6818.0,3939.0
2021-01-20,71.0,678.0,1733.0,332.0,489.0,2415.0,455.0,1804.0,776.0,164.0,8262.0,857.0,669.0,444.0,26784.0,16815.0,506.0,1311.0,2598.0,13571.0,876.0,1023.0,115.0,143.0,5804.0,6640.0,12871.0,3000.0,1785.0,1445.0,41984.0,4946.0,35986.0,903.0,4.0,1526.0,17.0,670.0,25.0,355.0,21887.0,28.0,1648.0,2278.0,6435.0,4383.0
2021-01-21,37.0,739.0,1777.0,218.0,214.0,2271.0,566.0,1813.0,643.0,122.0,7607.0,715.0,495.0,399.0,22848.0,15034.0,562.0,1344.0,2357.0,14078.0,910.0,1017.0,119.0,119.0,5741.0,6322.0,13425.0,2878.0,1544.0,1439.0,40907.0,4196.0,32502.0,998.0,2.0,1648.0,5.0,514.0,24.0,347.0,21513.0,13.0,1709.0,2057.0,6289.0,5583.0
2021-01-22,83.0,786.0,1433.0,280.0,420.0,2524.0,266.0,1748.0,599.0,129.0,8510.0,590.0,484.0,350.0,23292.0,11571.0,605.0,1257.0,1905.0,13633.0,512.0,766.0,143.0,116.0,5445.0,4683.0,14592.0,2699.0,1905.0,1506.0,42292.0,3722.0,30330.0,546.0,2.0,1694.0,6.0,635.0,34.0,331.0,20921.0,15.0,1483.0,2041.0,5967.0,5348.0
